     9999.
       10.
       74.
    0.0000000000E+00    0.5250000000E+00    0.2575000000E+01
    0.0000000000E+00    0.0000000000E+00   -0.1000000000E+01
    0.0000000000E+00    0.0000000000E+00   -0.1000000000E+01
       97.       51.       55.    0.2218847051E+00
    0.6140576475E+00    0.1500000000E+00    0.2525000000E+01
    0.1000000000E+01    0.0000000000E+00    0.0000000000E+00
    0.1000000000E+01    0.0000000000E+00    0.0000000000E+00
       98.       56.       55.    0.1500000000E+00
    0.7250000000E+00    0.7500000000E-01    0.2525000000E+01
    0.0000000000E+00    0.1000000000E+01    0.0000000000E+00
    0.0000000000E+00    0.1000000000E+01    0.0000000000E+00
       99.       52.       56.    0.2000000000E+00
    0.6250000000E+00    0.0000000000E+00    0.2525000000E+01
    0.1000000000E+01    0.0000000000E+00    0.0000000000E+00
    0.1000000000E+01    0.0000000000E+00    0.0000000000E+00
      100.       19.       55.    0.1000000000E+00
    0.7250000000E+00    0.1500000000E+00    0.2575000000E+01
